"facility_name","lat","lon","location_information_region_province","location_information_district","location_information_chiefdom","location_information_facility_location","facility_type","managing_authority","setting","outpatient_only","capacity_number_consultation_rooms","capacity_number_inpatient_beds","capacity_number_maternity_beds","group_number_employed_list_community_health_officer_cho_number_in_post","group_number_employed_list_community_health_officer_cho_number_present_at_visit","group_number_employed_list_community_health_technician_cht_number_in_post","group_number_employed_list_community_health_technician_cht_number_present_at_visit","group_number_employed_list_community_health_assistant_cha_number_in_post","group_number_employed_list_community_health_assistant_cha_number_present_at_visit","group_number_employed_list_community_midwives_cm_number_in_post","group_number_employed_list_community_midwives_cm_number_present_at_visit","group_number_employed_list_sechn_sechn_number_in_post","group_number_employed_list_sechn_sechn_number_present_at_visit","group_number_employed_list_laboratory_technicians_lab_tech_number_in_post","group_number_employed_list_laboratory_technicians_lab_tech_number_present_at_visit","group_number_employed_list_mch_aides_mch_aides_number_in_post","group_number_employed_list_mch_aides_mch_aides_number_present_at_visit","group_number_employed_list_cleaner_porter_cleaner_porter_number_in_post","group_number_employed_list_cleaner_porter_cleaner_porter_number_present_at_visit","group_number_employed_list_other_other_number_in_post","group_number_employed_list_other_other_number_present_at_visit","ql_human_resources_hr_focal_point","ql_human_resources_hr_staff_received_info","ql_human_resources_hr_healthcare_provider_training","ql_human_resources_hr_healthcare_provider_revised_training","ql_human_resources_hr_daily_staff_list","ql_information_education_communication_iec_handwashing_procedure","ql_information_education_communication_iec_physical_distancing","ql_information_education_communication_iec_covering_nose_mouth","ql_information_education_communication_iec_early_symptom_recognition","ql_information_education_communication_iec_when_facility_vs_home","ql_information_education_communication_iec_rational_ppe_use","ql_information_education_communication_iec_helpline_number","ql_surveillance_surv_procedure_for_notification","ql_surveillance_surv_official_case_definition","ql_surveillance_surv_hotline_number","ql_surveillance_surv_timely_data_reported_to_district","ql_triage_and_early_recognition_ter_screening_area_set_up","ql_triage_and_early_recognition_ter_symptom_screening_questionnaires","ql_triage_and_early_recognition_ter_temperature_measurement_at_triage","ql_triage_and_early_recognition_ter_physical_distancing_in_waiting","ql_triage_and_early_recognition_ter_separate_waiting_for_symptomatic","ql_chw_chw_trained_precautions","ql_chw_chw_trained_community_service","ql_chw_chw_drugs","ql_chw_chw_gloves","ql_chw_chw_masks","ql_chw_chw_iec_materials","ql_isolation_physical_distancing_iso_designated_isolation_for_suspected","ql_isolation_physical_distancing_iso_distance_between_patients_in_waiting","ql_isolation_physical_distancing_iso_distance_between_patient_beds","ql_isolation_physical_distancing_iso_transfer_referral_protocol","ql_ppe_ipc_ppe_medical_masks","ql_ppe_ipc_ppe_disp_surgical_masks","ql_ppe_ipc_ppe_eye_protection","ql_ppe_ipc_ppe_examination_gloves","ql_ppe_ipc_ppe_surgical_gloves","ql_ppe_ipc_ppe_long_cuffed_gloves","ql_ppe_ipc_ppe_heavy_duty_gloves","ql_ppe_ipc_ppe_long_sleeved_gown","ql_ppe_ipc_ppe_waterproof_aprons","ql_ppe_plan_ipc_ppe_plan_staff_trained_on_ppe","ql_ppe_plan_ipc_ppe_plan_ppe_poster_displayed","ql_ppe_plan_ipc_ppe_plan_fit_test_kit","ql_ppe_plan_ipc_ppe_plan_contingency_for_shortages","ql_waste_collection_and_disposal_ipc_wcd_colour_coded_bins","ql_waste_collection_and_disposal_ipc_wcd_clinical_waste_bags","ql_waste_collection_and_disposal_ipc_wcd_laundry_receptacles_at_patient_rooms","ql_waste_collection_and_disposal_ipc_wcd_incinerator","ql_water_sanitation_and_hygiene_ipc_wash_clean_running_water","ql_water_sanitation_and_hygiene_ipc_wash_hand_soap","ql_water_sanitation_and_hygiene_ipc_wash_liquid_soap","ql_water_sanitation_and_hygiene_ipc_wash_disp_hand_towels","ql_water_sanitation_and_hygiene_ipc_wash_alcohol_based_hand_gel","ql_disinfection_and_sterilization_ipc_ds_protocol_facility_disinfection","ql_disinfection_and_sterilization_ipc_ds_protocol_equipment_sterilisation","ql_disinfection_and_sterilization_ipc_ds_environmental_disinfectant","ql_disinfection_and_sterilization_ipc_ds_cleaning_schedule_in_toilets","ql_disinfection_and_sterilization_ipc_ds_protocol_corpse_handling","ql_logistics_patient_and_sample_transfer_log_referral_plan","ql_logistics_patient_and_sample_transfer_log_cellphone_landline_swradio","ql_logistics_patient_and_sample_transfer_log_tracer_drugs","ql_logistics_patient_and_sample_transfer_log_albendazole","ql_logistics_patient_and_sample_transfer_log_amoxicillin","ql_logistics_patient_and_sample_transfer_log_ampicillin","ql_logistics_patient_and_sample_transfer_log_chlorhexidine_5","question10_log_chlorhexidine_7","question10_log_gentamicin","question10_log_folic","question10_log_ferrous_and_folic","question10_log_compound_sodium","question10_log_co_trimoxazole_400","question10_log_co_trimoxazole_200","question6_log_metronidazole_250","question6_log_metronidazole_200","question6_log_methyldopa","question6_log_magnesium_sulphate","question6_log_lidocaine","question6_log_ibuprofen","question2_log_surgical_spirit","question2_log_sodium_chloride","question2_log_povidone","question2_log_paracetamol_500","question2_log_paracetamol_250","question2_log_ors","question7_log_gauze","question7_log_cotton_wool","question7_log_cannula_iv_20","question7_log_cannula_iv_24","question7_log_zinc_sulphate","question7_log_water","question4_log_needle_23","question4_log_needle_21","question4_log_glove_giving","question4_log_glove_surgical","question4_log_glove_gyn","question4_log_glove_exam","question1_log_tape","question1_log_syringe","question1_log_oxytocin","question1_log_diazepam","question1_log_misoprostol","question1_log_glucose","ql_human_resources_score_human_resources","ql_human_resources_score_max_human_resources","ql_information_education_communication_score_information_education_communication","ql_information_education_communication_score_max_information_education_communication","ql_surveillance_score_surveillance","ql_surveillance_score_max_surveillance","ql_chw_score_chw","ql_chw_score_max_chw","ql_isolation_physical_distancing_score_isolation","ql_isolation_physical_distancing_score_max_isolation","ql_ppe_score_infection_prevention_and_control_ppe","ql_ppe_score_max_infection_prevention_and_control_ppe","ql_ppe_plan_score_infection_prevention_and_control_ppe_plan","ql_ppe_plan_score_max_infection_prevention_and_control_ppe_plan","ql_waste_collection_and_disposal_score_infection_prevention_and_control_waste_collection_and_disposal","ql_waste_collection_and_disposal_score_max_infection_prevention_and_control_waste_collection_and_disposal","ql_water_sanitation_and_hygiene_score_infection_prevention_and_control_water_sanitation_and_hygiene","ql_water_sanitation_and_hygiene_score_max_infection_prevention_and_control_water_sanitation_and_hygiene","ql_disinfection_and_sterilization_score_infection_prevention_and_control_disinfection_and_sterilization","ql_disinfection_and_sterilization_score_max_infection_prevention_and_control_disinfection_and_sterilization","score_infection_prevention_and_control","score_max_infection_prevention_and_control","consultations_head_count_month_1","consultations_head_count_month_2","consultations_head_count_month_3","consultations_head_count_month_4","consultations_general_outpatient_month_1","consultations_general_outpatient_month_2","consultations_general_outpatient_month_3","consultations_general_outpatient_month_4","consultations_deliveries_month_1","consultations_deliveries_month_2","consultations_deliveries_month_3","consultations_deliveries_month_4","consultations_pent_vaccines_month_1","consultations_pent_vaccines_month_2","consultations_pent_vaccines_month_3","consultations_pent_vaccines_month_4","consultations_head_count_monthly_average_head_counts","consultations_general_outpatient_monthly_average_general_outpatient","consultations_deliveries_monthly_average_deliveries","consultations_pent_vaccines_monthly_average_pent_vaccines","ql_triage_and_early_recognition_score_triage_and_early_recognition","ql_triage_and_early_recognition_score_max_triage_and_early_recognition","question1_score_logistics_patient_and_sample_transfer","question1_score_max_logistics_patient_and_sample_transfer","score_total","score_max_total"
"Timothy MCHP","17.4485175"," -114.789648","Northern","Koinadugu","Tennessee","Lisahaven","community_health_post","government_public","peri_urban","yes","2","3","2","0","0","0","0","0","0","0","0","1","1","0","0","2","2","1","1","4","4","not_completed","completed","partially_completed","not_completed","completed","displayed","not_displayed","displayed","displayed","displayed","displayed","displayed","not_in_place","not_in_place","fully_operational","fully_operational","fully_operational","not_in_place","not_in_place","fully_operational","fully_operational","adequate","adequate","adequate","adequate","adequate","adequate","not_in_place","fully_operational","fully_operational","fully_operational","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","sufficient_supplies","sufficient_supplies","available_fully_achieved","not_available","available_fully_achieved","available_fully_achieved","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","available","available",NA,"available","available","not_available","not_available","not_available","available","not_available","not_available","available","available","not_available","not_available",NA,"available","available","available","available","not_available","available","available","available","not_available","available","not_available","available","available","available","available","available","not_available","not_available","available","available","available","available","not_available","available","available","available","not_available","not_available","2.5","5","6","7","2","4","5","6","3","4","8","9","3","4","4","4","4","5","4","5","23","27",467,408,439,405,258,233,241,255,8,6,5,8,26,39,42,28,429,246,6,33,3,5,26,44,70,102
"Melissa Clinic","-29.0475445"," -115.874086","Northern","Koinadugu","Tennessee","Andreachester","community_health_post","government_public","peri_urban","yes","1","1","2","0","0","0","0","1","1","0","0","0","0","0","0","2","2","2","2","3","3","not_completed","completed","partially_completed","partially_completed","completed","displayed","displayed","displayed","displayed","displayed","displayed","displayed","fully_operational","fully_operational","fully_operational","fully_operational","not_in_place","fully_operational","fully_operational","fully_operational","fully_operational","partial","not_in_place","adequate","adequate","adequate","adequate","not_in_place","fully_operational","fully_operational","fully_operational","sufficient_supplies","sufficient_supplies","not_available","not_available","not_available","not_available","not_available","not_available","sufficient_supplies","available_fully_achieved","available_fully_achieved","not_available","available_fully_achieved","sufficient_supplies","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","not_available","not_available","not_available","sufficient_supplies","sufficient_supplies","not_available","sufficient_supplies","sufficient_supplies","available","available","available","partially_available","partially_available","not_available","partially_available","not_available","partially_available","not_available","not_available","not_available","partially_available","not_available","not_available","not_available","partially_available","available","not_available","not_available","not_available","available","available","partially_available","not_available","available","not_available","available","not_available","partially_available","partially_available","not_available","not_available","not_available","available","not_available","not_available","not_available","not_available","not_available","available","not_available","not_available","not_available","3","5","7","7","4","4","4","6","3","4","3","9","3","4","3","4","1","5","3","5","13","27",564,612,599,775,373,474,404,419,18,13,20,20,17,17,15,16,637,417,17,16,4,5,14,44,52,102
"Shawn Hospital/CHC","-1.788974"," 4.141448","Southern","Bonthe","California","East Tammy","mch_post","government_public","peri_urban","no","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","completed","partially_completed","partially_completed","not_completed","not_completed","not_displayed","not_displayed","not_displayed","displayed","not_displayed","displayed","not_displayed","not_in_place","not_in_place","fully_operational","fully_operational","not_in_place","not_in_place","fully_operational","fully_operational","not_in_place","partial","partial","partial","partial","partial","partial","not_in_place","fully_operational","fully_operational","fully_operational","not_available","risk_of_shortage","risk_of_shortage","risk_of_shortage","not_available","not_available","not_available","not_available","not_available","partially_achieved","available_fully_achieved","not_available","available_fully_achieved","not_available","sufficient_supplies","not_available","risk_of_shortage","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","not_available","not_available","not_available","not_available","not_available","not_available","available","available","available","available","partially_available","not_available","not_available","not_available","not_available","not_available","not_available","partially_available","partially_available","not_available","partially_available","partially_available","partially_available","available","not_available","partially_available","available","partially_available","partially_available","partially_available","not_available","available","not_available","partially_available","partially_available","partially_available","available","not_available","partially_available","partially_available","partially_available","not_available","not_available","not_available","not_available","not_available","partially_available","available","not_available","not_available","2","5","2","7","2","4","2.5","6","3","4","1.5","9","2.5","4","1.5","4","3","5","0","5","8.5","27",249,192,245,244,294,231,254,285,5,6,7,9,6,5,6,5,232,266,6,5,2,5,16,44,38,102
"Nicole hospital","-1.046347"," 153.958550","Southern","Bo","Virginia","Stevechester","community_health_post","government_public","peri_urban","yes","3","3","1","0","0","0","0","0","0","0","0","2","0","0","0","2","1","1","0","0","0","not_completed","completed","not_completed","not_completed","not_completed","not_displayed","not_displayed","not_displayed","not_displayed","not_displayed","not_displayed","displayed","not_in_place","not_in_place","fully_operational","fully_operational","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","not_available","risk_of_shortage","sufficient_supplies","not_available","risk_of_shortage","not_available","not_available","not_available","sufficient_supplies","partially_achieved","not_available","not_available","not_available","risk_of_shortage","risk_of_shortage","not_available","risk_of_shortage","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","sufficient_supplies","risk_of_shortage","risk_of_shortage","not_available","not_available","risk_of_shortage","available","available","partially_available",NA,"available","available","not_available","not_available","available","available","partially_available","available","available","not_available","available","not_available","available","available","partially_available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","available","not_available","not_available","available","partially_available","available","available","available","not_available","available","1","5","1","7","2","4","0","6","0","4","3","9","0.5","4","1.5","4","4","5","1.5","5","10.5","27",524,422,333,457,366,374,357,239,12,13,15,13,14,13,13,13,434,334,13,13,0,5,32,44,46,102
"Bradley MCHP","74.3797165"," -133.232495","Northern","Tonkolili","Missouri","Wileyborough","mch_post","government_public","peri_urban","no","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","2","2","1","0","11","0","completed","partially_completed","partially_completed","not_completed","not_completed","displayed","displayed","displayed","not_displayed","not_displayed","not_displayed","not_displayed","partially_operational","partially_operational","fully_operational","fully_operational","fully_operational","not_in_place","fully_operational","fully_operational","fully_operational","not_in_place","partial","adequate","adequate","adequate","partial","partially_operational","fully_operational","fully_operational","not_in_place","risk_of_shortage","risk_of_shortage","risk_of_shortage","risk_of_shortage","risk_of_shortage","risk_of_shortage","risk_of_shortage","risk_of_shortage","risk_of_shortage","partially_achieved","partially_achieved","available_fully_achieved","not_available","not_available","sufficient_supplies","risk_of_shortage","sufficient_supplies","sufficient_supplies","risk_of_shortage","not_available","risk_of_shortage","risk_of_shortage","risk_of_shortage","sufficient_supplies","risk_of_shortage","sufficient_supplies","not_available","available","available","partially_available","partially_available","not_available","not_available","partially_available","partially_available","available","not_available","not_available","not_available","partially_available","not_available","partially_available","partially_available","partially_available","available","partially_available","not_available","partially_available","available","available","available","available","available","partially_available","available","available","not_available","available","not_available","partially_available","partially_available","available","available","available","available","not_available","not_available","available","not_available","not_available","not_available","2","5","3","7","3","4","4","6","2.5","4","4.5","9","2","4","2.5","4","2.5","5","2","5","13.5","27",181,216,233,197,124,128,133,134,12,10,8,8,15,9,17,11,206,129,9,13,4,5,23,44,55,102
"Dustin CHP","-14.4952295"," -169.898491","Place","District","California","East Jennifer","community_health_post","private_for_profit","urban","yes","12","10","100","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","partially_completed","partially_completed","partially_completed","partially_completed","partially_completed","not_displayed","not_displayed","displayed","displayed","displayed","not_displayed","displayed","partially_operational","partially_operational","fully_operational","partially_operational",NA,NA,NA,NA,NA,"partial","adequate","adequate","partial","not_in_place","not_in_place","not_in_place","partially_operational","fully_operational","partially_operational","risk_of_shortage","risk_of_shortage","risk_of_shortage","sufficient_supplies","risk_of_shortage","sufficient_supplies","risk_of_shortage","not_available","risk_of_shortage","partially_achieved","partially_achieved","partially_achieved","partially_achieved","risk_of_shortage","sufficient_supplies",NA,"not_available",NA,"risk_of_shortage",NA,NA,NA,"risk_of_shortage",NA,NA,"risk_of_shortage",NA,"available","partially_available",NA,NA,NA,"available","partially_available","available","partially_available",NA,NA,NA,"partially_available","available","partially_available",NA,"not_available",NA,"available","available","available","partially_available",NA,"partially_available",NA,"partially_available","partially_available","available","available",NA,"partially_available","partially_available","available","available",NA,"partially_available",NA,"available","partially_available",NA,NA,NA,NA,NA,"2.5","5","4","7","2.5","4","2.5","6","2","4","5","9","2","4","1.5","4","0.5","5","0.5","5","9.5","27",12,12,12,12,13,13,14,15,1,1,2,3,4,5,6,3,12,13,1,4,2.04838709677419,5,21.991935483871,44,49.6290322580645,102
"Richard MCHP","28.9353125"," -68.439807","North-Western","Kambia","Mississippi","Lake Stephenhaven","mch_post","government_public","peri_urban","yes","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","completed","completed","not_completed","not_completed","partially_completed","not_displayed","not_displayed","not_displayed","displayed","not_displayed","not_displayed","not_displayed","not_in_place","not_in_place","fully_operational","fully_operational","not_in_place","not_in_place","not_in_place","partially_operational","not_in_place","not_in_place","not_in_place","adequate","adequate","adequate","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","not_available","sufficient_supplies","partially_achieved","not_available","not_available","partially_achieved","sufficient_supplies","not_available","not_available","sufficient_supplies","risk_of_shortage","not_available","sufficient_supplies","not_available","not_available","not_available","not_available","risk_of_shortage","sufficient_supplies","not_available","not_available","available","available","available","available","not_available","not_available",NA,"available","not_available","not_available","available","available","available","available","not_available","available","available","available","available","available","available","available","available","not_available","available","not_available","available","available","available","available","not_available","available","available","available","available","available","available","available","available","available","available","not_available","not_available","2.5","5","1","7","2","4","3","6","0","4","7","9","1","4","2","4","1.5","5","0.5","5","12","27",330,324,401,403,249,150,190,188,8,9,11,6,10,9,16,16,364,194,8,12,0,5,30,44,51,102
"Marilyn Hospital/CHC","87.3245395"," 25.304517","Nothern","Bombali","Indiana","South Christophertown","community_health_post","government_public","rural","yes","3","4","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","2","0","completed","not_completed","partially_completed","not_completed","completed","displayed","displayed","displayed","displayed","displayed","not_displayed","not_displayed","partially_operational","partially_operational","fully_operational","fully_operational","not_in_place","not_in_place","not_in_place","fully_operational","not_in_place","adequate","adequate","adequate","adequate","not_in_place","not_in_place","fully_operational","fully_operational","fully_operational","not_in_place","not_available","not_available","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","risk_of_shortage","not_available","not_available","available_fully_achieved","not_available","not_available","not_available","risk_of_shortage","not_available","not_available","sufficient_supplies","not_available","not_available","not_available","not_available","not_available","sufficient_supplies","not_available","not_available","not_available","not_available","not_available",NA,"not_available","available","available","partially_available",NA,"partially_available","not_available","partially_available","partially_available","available","not_available","available","not_available","available","not_available","partially_available","not_available","partially_available","partially_available","partially_available","available","not_available","available","not_available","not_available","partially_available","not_available","available","available",NA,"not_available","partially_available","available","available","available","not_available","partially_available","available","available","not_available","not_available","2.5","5","5","7","3","4","3","6","3","4","4.5","9","1","4","0.5","4","1","5","1","5","8","27",377,426,393,304,194,200,187,202,9,7,7,7,7,5,6,9,375,195,7,6,1,5,18,44,44,102
"Sherry CHC","21.3154565"," -99.143333","North-Western","Kambia","South Dakota","South Jillfort","community_health_centre","government_public","rural","yes","2","5","2","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","completed","partially_completed","partially_completed","partially_completed","completed","displayed","not_displayed","not_displayed","displayed","displayed","displayed","displayed","partially_operational","not_in_place","fully_operational","fully_operational","not_in_place","not_in_place","not_in_place","not_in_place",NA,"partial","partial","not_in_place","adequate","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","not_in_place","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","risk_of_shortage","sufficient_supplies","not_available","not_available","available_fully_achieved","partially_achieved","available_fully_achieved","not_available","sufficient_supplies","not_available","sufficient_supplies","sufficient_supplies","not_available","sufficient_supplies","not_available","not_available","not_available","not_available","risk_of_shortage","sufficient_supplies","not_available","available","available","partially_available","available","available","available","not_available","available","available","not_available","available","available","available","not_available","available","not_available","available","available","not_available","available","available","available","available","available","not_available","available","not_available","available","available","available","available","not_available","available","available","available","available","available","available","available","available","available","available","not_available","not_available","3.5","5","5","7","2.5","4","1.5","6","0","4","6.5","9","2.5","4","2","4","2","5","0.5","5","13.5","27",476,877,627,500,245,309,232,342,15,21,17,11,16,36,26,15,620,282,16,23,0,5,31,44,57,102
"Billy Clinic","-76.2858025"," 149.396979","Southern","Bonthe","Missouri","West Davidview","community_health_centre","government_public","peri_urban","no","4","8","2","1","0","0","0","2","2","1","1","6","6","0","0","2","2","1","1","0","0","completed","completed","partially_completed","not_completed","not_completed","displayed","not_displayed","not_displayed","not_displayed","not_displayed","not_displayed","not_displayed","fully_operational","not_in_place","fully_operational","fully_operational","fully_operational","not_in_place","fully_operational","fully_operational","fully_operational","partial","partial","partial","partial","partial","partial","fully_operational","fully_operational","fully_operational","fully_operational","risk_of_shortage","risk_of_shortage","not_available","risk_of_shortage","risk_of_shortage","risk_of_shortage","risk_of_shortage","risk_of_shortage","risk_of_shortage","partially_achieved","not_available","not_available","available_fully_achieved","sufficient_supplies","risk_of_shortage","risk_of_shortage","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","not_available","sufficient_supplies","risk_of_shortage","not_available","not_available","available","available","available","partially_available","partially_available","partially_available","partially_available","not_available","not_available","partially_available","not_available","partially_available","partially_available","not_available","partially_available","not_available","partially_available","available","not_available","partially_available","partially_available","partially_available","partially_available","partially_available","not_available","partially_available","not_available","partially_available","not_available","not_available","partially_available","not_available","not_available","not_available","available","not_available","partially_available","not_available","not_available","not_available","available","available","not_available","not_available","2.5","5","1","7","3","4","2.5","6","4","4","4","9","1.5","4","3","4","4","5","1.5","5","14","27",491,382,383,330,405,286,258,311,10,8,10,12,24,15,19,18,396,315,10,19,4,5,15,44,46,102
"Margaret CHC","49.108564"," 143.687127","Nothern","Bombali","Washington","New Jennifer","community_health_post","government_public","rural","yes","2","4","2","0","0","0","0","0","0","0","0","2","1","1","1","6","0","0","0","1","0","completed","completed","not_completed","completed","completed","displayed","displayed","displayed","displayed","displayed","displayed","displayed","fully_operational","fully_operational","fully_operational","fully_operational","not_in_place","not_in_place","fully_operational","fully_operational","fully_operational","adequate","adequate","adequate","adequate","adequate","partial","partially_operational","not_in_place","not_in_place","not_in_place","risk_of_shortage","risk_of_shortage","risk_of_shortage","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","available_fully_achieved","available_fully_achieved","available_fully_achieved","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","not_available","not_available","sufficient_supplies","sufficient_supplies","risk_of_shortage","not_available","available","partially_available",NA,"partially_available","available","available","partially_available",NA,"available","not_available","not_available","available","available","available","available","not_available","available","partially_available","available","available","partially_available","not_available","partially_available","available","not_available","available","available","available","available","available","available","not_available","available","available","available","available","not_available","available","partially_available","available","available","available","not_available","not_available","4","5","7","7","4","4","4.5","6","0.5","4","7.5","9","3","4","3","4","4","5","2","5","19.5","27",1331,1089,927,904,538,378,306,299,10,9,15,11,11,12,8,9,1062,380,11,10,3,5,27,44,70,102
"Sean hospital","11.4986935"," 168.848917","Southern","Bo","New York","Guzmanton","community_health_centre","government_public","peri_urban","yes","1","2","2","2","0","0","0","1","1","1","1","0","0","1","1","3","3","1","1","2","2","not_completed","partially_completed","partially_completed","partially_completed","completed","displayed","displayed","displayed","displayed","displayed","displayed","displayed","partially_operational","not_in_place","fully_operational","fully_operational","fully_operational","partially_operational","fully_operational","fully_operational","not_in_place","partial","partial","partial","partial","partial","partial","not_in_place","fully_operational","fully_operational","fully_operational","risk_of_shortage","risk_of_shortage","sufficient_supplies","risk_of_shortage","risk_of_shortage","risk_of_shortage","not_available","risk_of_shortage","risk_of_shortage","partially_achieved","available_fully_achieved","not_available","available_fully_achieved","risk_of_shortage","sufficient_supplies","not_available","sufficient_supplies","risk_of_shortage","not_available","risk_of_shortage","not_available","risk_of_shortage","sufficient_supplies","sufficient_supplies","risk_of_shortage","not_available","sufficient_supplies","available","not_available","available","not_available","available","available","available","available","available","partially_available","not_available","available","available","not_available","available","not_available","available","available","available","partially_available","available","available","available","available","not_available","available","not_available","available","available","not_available","available","available","available","not_available","available","available","not_available","available","available","available","partially_available","available","not_available","available","2.5","5","7","7","2.5","4","2.5","6","3","4","4.5","9","2.5","4","2.5","4","1.5","5","3.5","5","14.5","27",375,411,320,300,224,273,194,270,17,15,13,18,29,23,24,22,351,240,15,24,3,5,29,44,65,102
"Melinda Hospital/CHC","88.9932435"," 88.392931","North-Western","Karene","Connecticut","Edwardmouth","community_health_centre","government_public","peri_urban","no","3","4","1","0","0","0","0","0","0","1","1","1","1","0","0","1","1","2","0","2","0","not_completed","completed","not_completed","not_completed","completed","displayed","displayed","not_displayed","displayed","displayed","displayed","not_displayed","not_in_place","not_in_place","fully_operational","fully_operational","partially_operational","not_in_place","not_in_place","partially_operational","not_in_place","adequate","adequate","adequate","adequate","not_in_place","partial","partially_operational","not_in_place","not_in_place","fully_operational","sufficient_supplies","sufficient_supplies","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","available_fully_achieved","available_fully_achieved","not_available","available_fully_achieved","sufficient_supplies","sufficient_supplies","not_available","not_available","sufficient_supplies","not_available","not_available","not_available","not_available","sufficient_supplies","sufficient_supplies","not_available","not_available","not_available","available","not_available","partially_available","available","available","available","available","not_available","available","available","not_available","available","available","not_available","available","not_available","available","available","not_available","not_available","available","available","available","available","not_available","available","available","available","available","available","available","available","available","available","available","available","available","available","not_available","available","not_available","available","not_available","not_available","2","5","5","7","2","4","3.5","6","1.5","4","8","9","3","4","2","4","1","5","2","5","16","27",319,224,254,219,137,110,114,88,16,15,12,10,19,18,12,13,254,112,13,15,1,5,29,44,60,102
"Steven Clinic","-63.1285565"," 29.555003","Southern","Moyamba","Florida","East Virginia","mch_post","government_public","peri_urban","yes","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","0","0","completed","completed","not_completed","not_completed","completed","displayed","displayed","displayed","displayed","displayed","displayed","displayed","partially_operational","not_in_place","fully_operational","fully_operational","fully_operational","not_in_place","fully_operational","fully_operational","partially_operational","partial","partial","adequate","adequate","adequate","not_in_place","not_in_place","fully_operational","fully_operational","fully_operational","sufficient_supplies","not_available","not_available","sufficient_supplies","risk_of_shortage","not_available","sufficient_supplies","sufficient_supplies","sufficient_supplies","available_fully_achieved","available_fully_achieved","available_fully_achieved","available_fully_achieved","sufficient_supplies","sufficient_supplies","risk_of_shortage","risk_of_shortage","not_available","not_available","not_available","not_available","risk_of_shortage","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","sufficient_supplies","available","partially_available","available","available","available","not_available","partially_available","available","available",NA,"available","available","available","available","available","available","available","available","available","available","available","available","available","not_available","not_available","available","available","available","available","available","not_available","available","not_available","available","available","available","available","available","available",NA,"partially_available","available","available","not_available","3","5","7","7","2.5","4","3.5","6","3","4","5.5","9","4","4","3","4","0.5","5","4","5","17","27",275,248,258,266,107,105,94,128,7,8,6,8,9,9,9,8,261,108,7,8,3,5,33,44,73,102
